84
3 1 0.187175 0.147329 0.188911 0.815029 4.919541
3 1 0.104755 0.065576 0.255415 0.705289 1.921410
5 1 0.018951 0.018141 0.071236 0.607069 1.405348
3 1 0.081603 0.090767 0.332544 1.256025 3.650776
4 1 0.065054 0.051193 0.156753 0.461288 1.577194
4 1 0.058189 0.048091 0.074007 0.456340 0.941589
4 1 0.164094 0.080879 0.321476 0.882874 2.720091
3 1 0.056266 0.029474 0.091990 0.269442 1.023782
3 1 0.036334 0.020735 0.110480 0.415137 0.925357
3 1 0.106323 0.089001 0.243303 0.683981 2.391695
2 1 0.161208 0.062006 0.335692 1.675945 4.096507
4 1 0.055266 0.036393 0.104821 0.750972 2.711650
1 1 0.019466 0.072156 0.120624 0.498909 2.849188
4 1 0.086581 0.030748 0.136541 0.719533 2.334584
3 1 0.748993 0.609851 0.979002 2.718764 4.546522
5 1 0.083780 0.052684 0.141849 0.587801 2.611122
4 1 0.041603 0.022546 0.104695 0.901952 3.401294
3 1 0.018968 0.051879 0.064593 0.600998 2.342432
5 1 0.044100 0.029475 0.116764 0.586403 1.021790
3 1 0.018708 0.027510 0.061051 0.226528 0.615832
5 1 0.026139 0.016736 0.022233 0.164371 0.583887
3 1 0.083145 0.093509 0.108644 1.158262 2.379422
3 1 0.056670 0.073823 0.227969 1.046762 1.532693
4 1 0.135361 0.097191 0.261813 0.475036 1.937533
3 1 0.100264 0.120748 0.228384 0.568026 2.432909
3 1 0.088590 0.063541 0.195015 0.742444 3.273632
5 1 0.043724 0.019886 0.059426 0.398992 0.651115
3 1 0.071795 0.020478 0.089909 0.548636 0.845030
2 1 0.137493 0.163180 0.475235 1.237131 2.950564
4 1 0.033781 0.036732 0.102266 0.505792 1.314366
3 1 0.041118 0.076685 0.189243 0.740745 1.305104
4 1 0.168605 0.061800 0.212567 0.621960 2.867423
3 1 0.038730 0.038675 0.069313 0.547268 1.361682
3 1 0.063522 0.036485 0.087825 0.579535 1.760214
2 1 0.088556 0.083992 0.127117 0.497143 1.014756
4 1 0.090547 0.054973 0.220044 0.824105 1.369690
3 1 0.077939 0.129984 0.283583 0.637190 1.559764
3 1 0.057421 0.082593 0.198339 0.478176 1.861449
3 1 0.045837 0.044830 0.072046 0.659911 0.692798
4 1 0.125087 0.059779 0.171099 0.628204 1.378803
3 1 0.048027 0.102555 0.321203 0.655390 1.687549
3 1 0.054937 0.043938 0.081202 0.512060 1.517480
2 1 0.107853 0.209157 0.200679 0.686986 1.640628
2 1 0.076429 0.065468 0.071140 0.893404 1.729652
3 1 0.046833 0.111090 0.099778 0.614912 1.915317
4 1 0.068983 0.071211 0.127677 0.528484 0.911453
3 1 0.070508 0.023113 0.131276 0.588726 1.341701
3 1 0.085628 0.094359 0.246584 0.977801 2.133212
3 1 0.061478 0.022792 0.102335 0.625057 1.786413
3 1 0.071602 0.061124 0.194096 0.527827 1.118103
2 1 0.164139 0.125224 0.624618 1.085333 2.896090
1 1 0.358826 0.328178 0.887016 3.275826 5.478809
1 1 0.521447 0.371655 0.703692 1.980392 4.942583
1 1 0.225338 0.078712 0.329108 1.569423 3.453010
1 1 0.136053 0.108218 0.281167 1.439381 4.063609
1 1 0.331208 0.311833 0.512418 3.432078 4.701477
1 1 0.265745 0.541128 0.884301 2.149505 5.075555
1 1 0.226444 0.204150 0.344672 1.822455 4.213162
1 1 0.287131 0.189791 0.414473 1.433984 4.454004
1 1 0.441262 0.223535 0.597839 1.983499 4.007995
1 1 0.309101 0.534342 0.625628 3.007600 6.163172
1 1 0.248086 0.177640 0.518624 2.969000 5.846850
1 1 0.209459 0.299551 0.507698 2.563384 5.699817
1 1 0.121279 0.308506 0.354061 1.885868 3.978695
1 1 0.294905 0.157791 0.436774 1.657197 4.805783
1 1 0.592467 0.201312 0.855881 2.722450 5.388684
1 1 0.309833 0.146637 0.397142 1.813983 5.862108
1 1 0.300102 0.086360 0.332672 1.768073 4.615044
1 1 0.552332 0.371605 0.905563 1.490562 3.877546
1 1 0.321529 0.172965 0.512591 1.793071 4.318903
1 1 0.220820 0.294061 0.474919 2.334985 4.537130
1 1 0.326144 0.153403 0.812213 4.175305 6.435710
1 1 0.382274 0.153775 0.501315 2.363468 4.436569
1 1 0.365444 0.152809 0.629456 2.102176 4.587639
1 1 0.266337 0.227451 0.463632 1.783377 3.539836
1 1 0.370464 0.273494 0.465133 2.049582 4.626102
1 1 0.397822 0.323512 0.821559 2.133123 4.882505
1 1 0.403798 0.160008 0.801012 3.249563 6.530441
1 1 0.384220 0.224852 1.006270 2.248785 5.566609
1 1 0.241716 0.177029 1.871982 4.110595 5.665986
1 1 0.306450 0.171468 0.684021 2.849092 5.083603
1 1 0.148755 0.246899 0.471170 2.035091 4.236476
1 1 0.376508 0.208266 0.620235 2.476060 5.722108
5 1 0.000000 0.000000 0.000000 0.000000 0.000000
