36
4 2 0.085717 0.072736 0.180877 1.304387 3.517025
3 2 0.073610 0.075122 0.310409 0.818246 1.828165
5 2 0.074756 0.121665 0.170474 0.533930 1.331715
3 2 0.071597 0.163921 0.213076 0.775224 1.867413
5 2 0.034229 0.051706 0.085086 0.427712 2.295105
3 2 0.106875 0.069958 0.144047 0.770720 1.406466
3 2 0.059376 0.054187 0.099043 0.247658 1.032768
3 2 0.115651 0.211594 0.291960 0.774320 1.140384
2 2 0.062032 0.090816 0.178619 0.494713 1.411600
3 2 0.103924 0.031141 0.070530 0.438718 0.695805
4 2 0.077449 0.076226 0.147525 0.372966 0.718747
4 2 0.095692 0.068040 0.108816 0.533551 0.836577
3 2 0.069231 0.141645 0.180415 0.682487 2.064250
3 2 0.030629 0.018019 0.056220 0.405051 1.007306
5 2 0.037069 0.044231 0.052702 0.175089 0.625099
2 2 0.099329 0.132595 0.189920 0.862470 2.390908
3 2 0.061019 0.049388 0.046983 0.250259 1.004354
2 2 0.142956 0.112611 0.345586 0.527432 1.445193
3 2 0.079929 0.058374 0.122919 0.622251 1.551369
3 2 0.100020 0.125348 0.138809 0.733883 2.517529
3 2 0.073125 0.036114 0.136422 0.482848 1.940385
2 2 0.095758 0.041197 0.159216 0.628495 1.423840
1 2 0.097266 0.164434 0.447332 1.438756 4.120825
1 2 0.146201 0.360545 0.697780 2.480660 4.235447
1 2 0.177181 0.183634 0.435885 2.481492 5.364505
1 2 0.376633 0.277044 0.914702 2.411481 4.598218
1 2 0.281388 0.188596 0.605315 2.814501 4.364615
1 2 0.170482 0.198706 0.507114 2.636541 5.151204
1 2 0.257150 0.294540 0.591448 1.920980 3.876326
1 2 0.161651 0.124048 0.296061 2.156345 4.550330
1 2 0.437743 0.583924 1.129110 2.765735 6.586487
1 2 0.135817 0.291054 0.496033 1.543651 4.480273
1 2 0.417415 0.211117 1.009209 2.555397 5.460054
1 2 0.719962 0.528290 0.924964 2.844139 4.877709
1 2 0.294803 0.267795 0.855851 2.236177 5.323575
5 2 0.000000 0.000000 0.000000 0.000000 0.000000
