58
1 12 0.064881 0.083464 0.171106 0.313866 1.091208
3 12 0.070763 0.047276 0.178847 0.372424 1.019376
3 12 0.352333 0.102012 0.618393 1.101255 2.963373
3 12 0.093130 0.058607 0.124494 0.147833 1.129134
3 12 0.194912 0.076173 0.207255 0.430638 0.795035
2 12 0.102773 0.151878 0.372646 0.644107 2.074143
3 12 0.099210 0.060651 0.099356 0.241497 0.663675
3 12 0.166301 0.089103 0.311925 0.417898 0.869170
5 12 0.118477 0.041752 0.142090 0.266270 0.783931
2 12 0.153625 0.071671 0.307784 0.670970 1.332686
2 12 0.069873 0.119227 0.207883 1.280614 3.598528
3 12 0.154628 0.067361 0.254847 0.525177 0.600690
2 12 0.110554 0.048867 0.133382 0.292195 0.958138
4 12 0.176511 0.037684 0.329413 0.480290 1.705132
3 12 0.203857 0.134022 0.370536 0.418256 1.417944
4 12 0.056001 0.043823 0.082932 0.246047 0.785222
4 12 0.112016 0.066575 0.245600 0.501571 1.081572
3 12 0.104171 0.141638 0.257334 0.765964 0.996154
3 12 0.187854 0.074954 0.142251 0.470732 1.071324
3 12 0.121017 0.108998 0.195254 1.248993 3.212474
3 12 0.111273 0.045766 0.142249 0.491569 0.964528
3 12 0.184310 0.140604 0.378223 1.405260 2.886577
3 12 0.041766 0.027406 0.078552 0.216723 0.723649
5 12 0.026057 0.012693 0.031837 0.040567 0.471766
3 12 0.187786 0.071021 0.322525 0.556017 1.206365
2 12 0.242283 0.175876 0.338620 0.478033 2.961837
3 12 0.142792 0.063546 0.319805 0.621307 0.875783
3 12 0.080095 0.056242 0.066007 0.273677 0.694342
3 12 0.265878 0.124525 0.383599 0.444887 2.061248
2 12 0.085849 0.186582 0.405493 1.012885 2.093366
1 12 0.137556 0.080745 0.290315 1.421830 3.982621
3 12 0.051615 0.016633 0.066088 0.091785 1.102415
4 12 0.061286 0.026077 0.080073 0.145440 0.993043
3 12 0.198807 0.222660 0.322925 0.655377 2.185747
3 12 0.114215 0.056434 0.172772 0.432563 0.675434
3 12 0.130906 0.135728 0.307413 0.240666 0.653213
3 12 0.078229 0.046711 0.131910 0.258848 2.542065
3 12 0.136907 0.041605 0.222464 0.397185 0.624890
3 12 0.097199 0.023089 0.139722 0.358640 0.616092
3 12 0.256929 0.190946 0.382789 0.507967 0.868211
1 12 0.142221 0.040232 0.158144 0.101883 0.960339
2 12 0.324743 0.130800 0.349246 0.557830 1.865880
2 12 0.139316 0.097571 0.225797 0.515432 0.738863
2 12 0.120443 0.130835 0.266655 0.675804 1.192359
4 12 0.176323 0.051582 0.297888 0.266387 1.097900
3 12 0.085816 0.071337 0.197141 0.439732 0.917243
2 12 0.212815 0.248824 0.467165 1.335785 3.055078
2 12 0.189161 0.066531 0.251717 0.458402 1.292063
2 12 0.074495 0.209134 0.412064 0.759637 2.108085
1 12 0.303042 0.254929 0.584282 1.672029 2.964383
1 12 0.313424 0.364748 0.960466 2.932310 5.369851
1 12 0.422814 0.688917 1.295569 3.160489 5.088913
1 12 0.538868 0.596478 1.029457 3.652477 6.598629
1 12 0.624661 0.751568 1.175062 3.425815 4.961891
1 12 0.817392 0.732938 1.384472 3.997284 5.971875
1 12 0.763952 0.684701 1.301582 3.383087 5.963286
1 12 0.210902 0.282061 0.874539 2.671027 4.928437
5 12 0.000000 0.000000 0.000000 0.000000 0.000000
