13
2 5 0.213377 0.201922 0.194930 2.593947 2.477533
4 5 0.223566 0.102321 0.346171 2.494040 2.060214
3 5 0.410469 0.212378 0.527409 2.673563 2.060590
3 5 0.061244 0.038263 0.052986 1.119740 1.998485
1 5 1.052477 0.357944 1.445340 2.080589 5.059650
1 5 0.182503 0.169691 0.691555 1.860176 2.031945
5 5 0.008981 0.002459 0.022362 0.796793 2.459968
2 5 0.230215 0.093981 0.264824 1.817158 2.255852
5 5 0.164275 0.047388 0.337394 2.673879 2.260243
5 5 0.049726 0.051380 0.059696 1.284796 1.840005
3 5 0.114617 0.049976 0.230802 1.458322 2.684701
1 5 0.256816 0.189299 0.465492 2.631343 1.564712
5 5 0.000000 0.000000 0.000000 0.000000 0.000000
