60
5 11 0.118231 0.037277 0.060797 0.287479 0.708950
3 11 0.120126 0.078150 0.058664 0.433465 1.965651
3 11 0.121570 0.126509 0.090528 0.313417 1.788905
5 11 0.099460 0.082448 0.062168 0.198718 1.862383
5 11 0.207313 0.193720 0.208268 0.437521 1.997758
5 11 0.183210 0.083527 0.077896 0.330956 1.913518
4 11 0.029206 0.043040 0.061093 0.180436 0.949509
3 11 0.063542 0.066968 0.162259 0.140659 2.020966
3 11 0.086784 0.049484 0.034478 0.362252 1.768480
3 11 0.116148 0.066746 0.136013 0.361250 2.032696
5 11 0.128491 0.091109 0.079497 0.182170 1.079903
4 11 0.083159 0.089080 0.056645 0.343240 1.355706
2 11 0.138778 0.185291 0.172818 0.455224 1.849976
5 11 0.022481 0.008314 0.004284 0.040322 0.755286
3 11 0.069860 0.060147 0.072083 0.365588 0.951894
4 11 0.207314 0.096341 0.049217 0.259126 1.155439
4 11 0.168432 0.041539 0.074237 0.263245 1.830484
2 11 0.227412 0.158260 0.153532 0.417596 2.292135
1 11 0.373784 0.152938 0.312849 1.711947 3.081065
3 11 0.301030 0.140709 0.090263 0.323358 0.709132
2 11 0.050611 0.065492 0.070468 0.333679 1.645228
3 11 0.179051 0.083141 0.036734 0.213263 0.952116
2 11 0.170295 0.109362 0.199891 2.044598 2.626719
3 11 0.065937 0.098721 0.100943 0.284871 1.529962
4 11 0.186092 0.058493 0.029839 0.221277 1.294177
3 11 0.156639 0.123487 0.084249 0.136599 0.679900
2 11 0.136783 0.042440 0.034628 0.320248 1.227652
3 11 0.156303 0.084153 0.097059 0.949857 1.942195
2 11 0.060048 0.035812 0.018323 0.153984 1.075656
3 11 0.102780 0.074593 0.065469 0.199239 1.107359
3 11 0.173187 0.109570 0.103750 0.314563 2.077324
3 11 0.250994 0.037096 0.068282 0.953641 2.482827
4 11 0.023823 0.023744 0.026003 0.096576 0.912790
2 11 0.172354 0.323733 0.304576 0.607285 1.819942
2 11 0.065760 0.068177 0.119142 0.189559 0.716713
3 11 0.056669 0.104079 0.098174 0.158441 1.102452
2 11 0.207602 0.070343 0.100777 0.396147 1.262373
3 11 0.026799 0.086799 0.083801 0.099857 0.584486
4 11 0.106625 0.058902 0.051700 0.152280 0.691689
5 11 0.100988 0.040144 0.048215 0.195402 1.052102
3 11 0.219659 0.081639 0.097748 0.157941 1.039455
3 11 0.052609 0.101477 0.062873 0.154473 0.997662
3 11 0.127578 0.070845 0.080698 0.222513 1.337355
2 11 0.051126 0.056920 0.033467 0.368838 1.844733
2 11 0.117280 0.061383 0.061444 0.480891 1.447398
2 11 0.027729 0.019220 0.036695 0.203700 1.051722
1 11 0.342856 0.178259 0.233174 1.615628 3.208131
1 11 0.043577 0.086353 0.128317 0.365839 1.365727
2 11 0.648032 0.282788 0.220388 1.789849 3.235469
3 11 0.219119 0.120727 0.129834 0.183291 1.829844
1 11 0.231204 0.356190 0.614972 2.236864 4.210447
1 11 0.446652 0.201921 0.782551 2.489537 4.218973
1 11 0.320624 0.332571 0.565619 2.191532 4.327548
1 11 0.407884 0.540846 0.722701 2.069743 4.163219
1 11 0.833018 1.022758 1.698391 2.845867 3.689968
1 11 0.485598 0.407740 0.868866 2.678365 5.214074
1 11 0.095751 0.498999 0.691770 1.776475 3.599488
1 11 0.643714 0.615072 1.186943 2.766417 5.532864
1 11 1.469488 1.270969 2.576136 4.125731 5.589368
5 11 0.000000 0.000000 0.000000 0.000000 0.000000
