56
4 10 0.086928 0.105423 0.158879 0.659003 2.031421
3 10 0.046940 0.086691 0.254675 0.901128 1.907505
3 10 0.119091 0.132252 0.247519 0.456993 1.375348
3 10 0.067436 0.059914 0.415340 1.853171 3.457467
1 10 0.231136 0.319794 0.835908 2.292266 3.052990
2 10 0.133176 0.197539 0.488798 0.974925 1.828377
2 10 0.074989 0.073375 0.254265 0.795072 3.225738
3 10 0.038270 0.048971 0.115576 0.943542 1.209232
4 10 0.070011 0.113999 0.301442 0.509524 1.580658
5 10 0.080460 0.090289 0.081068 0.352706 1.048377
1 10 0.133820 0.105001 0.366895 2.047717 3.868925
1 10 0.058263 0.064731 0.194592 0.716371 1.424427
4 10 0.067148 0.068690 0.119618 1.499905 1.742160
2 10 0.103997 0.123396 0.223687 0.850864 1.718496
1 10 0.186334 0.099438 0.412257 1.547788 1.618680
1 10 0.161407 0.143413 0.315701 1.056067 1.878393
3 10 0.091134 0.151983 0.352826 1.086425 4.620408
3 10 0.055826 0.070735 0.145212 0.228004 0.708844
1 10 0.092475 0.113971 0.374994 2.005935 4.264387
1 10 0.164226 0.127151 0.585102 2.317293 5.008830
2 10 0.056794 0.048868 0.256971 1.199455 1.338073
4 10 0.027332 0.035577 0.102165 0.587385 1.663217
3 10 0.024741 0.050039 0.153000 0.371498 1.419469
1 10 0.271037 0.195638 0.497258 1.296134 2.838865
1 10 0.224693 0.241085 0.210705 1.167375 3.775388
2 10 0.091005 0.112161 0.314110 1.082903 2.091059
3 10 0.069309 0.090446 0.115316 0.435372 0.821088
3 10 0.052113 0.117636 0.225511 0.918553 1.753642
3 10 0.064949 0.068920 0.291961 1.192100 3.368570
1 10 0.140449 0.138421 0.258904 1.000034 2.650937
1 10 0.217214 0.153203 0.315073 1.024097 4.425446
2 10 0.099958 0.168453 0.238974 1.035216 3.432558
2 10 0.107971 0.141835 0.222419 0.745327 2.054541
4 10 0.021221 0.018137 0.067546 0.437137 0.764526
3 10 0.154939 0.119579 0.375626 0.662402 1.598879
2 10 0.118333 0.066164 0.468247 0.807750 1.781564
3 10 0.094421 0.052067 0.293621 1.120496 1.024606
3 10 0.054554 0.084411 0.102607 1.087093 2.313046
3 10 0.054195 0.080597 0.185317 1.091077 2.551277
3 10 0.049792 0.061040 0.082994 0.367077 1.555577
3 10 0.035879 0.102528 0.195915 0.626089 1.263816
3 10 0.067601 0.056011 0.143435 0.411601 1.070152
4 10 0.049998 0.069441 0.131309 0.349535 1.103847
1 10 0.092402 0.120084 0.223447 1.066050 3.006612
2 10 0.125387 0.206941 0.519213 1.695435 2.929648
4 10 0.061621 0.098212 0.184389 0.762482 1.573781
1 10 0.096699 0.075308 0.277865 0.776057 3.072100
1 10 0.128076 0.171212 0.579142 2.970110 4.820008
5 10 0.058928 0.051744 0.105744 0.111335 0.964370
1 10 0.127405 0.173747 0.306795 1.138996 3.067944
1 10 0.283892 0.335163 0.820224 1.558443 2.876627
1 10 0.179719 0.202955 0.779004 1.681729 2.703940
1 10 0.115472 0.295174 0.804825 1.702311 3.818992
1 10 0.462917 0.545909 1.580633 3.303488 5.772113
1 10 0.334083 0.279832 0.673042 2.094613 2.611170
5 10 0.000000 0.000000 0.000000 0.000000 0.000000
