59
3 3 0.043086 0.085415 0.136547 0.392873 0.341497
4 3 0.098170 0.076814 0.114888 0.252369 0.622194
4 3 0.041391 0.046616 0.081367 0.473158 0.504787
3 3 0.134764 0.180900 0.157145 0.300681 0.884399
4 3 0.126811 0.122524 0.219756 0.495747 0.933925
4 3 0.102325 0.086909 0.215385 0.597920 0.873439
3 3 0.264407 0.129115 0.517502 1.002725 3.159093
3 3 0.198058 0.096195 0.308542 0.909419 1.528038
3 3 0.083401 0.047655 0.148329 0.484034 0.241104
2 3 0.093987 0.062877 0.181953 0.488031 0.390053
2 3 0.136666 0.178698 0.405025 0.781237 2.066291
2 3 0.109989 0.186611 0.217628 0.458266 0.413522
3 3 0.097253 0.107589 0.185491 1.313657 2.019236
2 3 0.124284 0.216338 0.297047 1.336757 3.271324
1 3 0.121542 0.111158 0.260800 1.454721 2.066060
3 3 0.050700 0.041088 0.062500 0.184991 0.107922
2 3 0.142790 0.083338 0.181842 0.609034 1.117900
5 3 0.023903 0.027826 0.021957 0.091300 0.329475
5 3 0.079088 0.077662 0.101155 0.209180 0.682100
5 3 0.010463 0.016766 0.033182 0.133993 0.321454
2 3 0.154422 0.106965 0.201172 0.649754 0.906228
3 3 0.100360 0.116327 0.136299 0.571839 1.233750
3 3 0.071173 0.029779 0.115769 0.392615 0.599122
2 3 0.066479 0.051377 0.131448 0.525272 0.418741
2 3 0.084177 0.079976 0.196552 0.387380 0.407166
1 3 0.144597 0.068477 0.174510 0.778140 1.216146
2 3 0.225897 0.041557 0.400584 0.734328 2.364767
5 3 0.064537 0.059024 0.154797 0.286109 0.331345
1 3 0.055169 0.079969 0.112892 0.361396 0.749448
2 3 0.222935 0.092894 0.369028 0.905112 0.995808
2 3 0.067120 0.071934 0.118497 0.334955 0.284944
2 3 0.224223 0.086271 0.160128 0.747287 1.724580
2 3 0.154951 0.133234 0.330377 0.982167 1.293289
2 3 0.067921 0.102086 0.162913 0.812459 2.108008
3 3 0.102007 0.046806 0.189645 0.431974 0.851127
3 3 0.062554 0.059450 0.093048 0.304363 0.673347
1 3 0.178840 0.186764 0.362024 1.307498 2.666300
2 3 0.078974 0.196691 0.217751 0.962780 1.575339
2 3 0.167653 0.099417 0.265055 0.560855 0.615177
2 3 0.109205 0.091130 0.203545 0.445164 0.301943
1 3 0.147297 0.077812 0.251820 0.918927 0.998081
2 3 0.069608 0.078863 0.165106 0.269534 0.555539
4 3 0.147344 0.118230 0.239448 0.440528 0.518504
3 3 0.093846 0.128310 0.146787 0.360467 0.622973
1 3 0.416999 0.267383 0.507015 2.561722 4.575629
1 3 0.361931 0.497130 0.636151 2.803691 5.394431
1 3 0.747483 0.453876 0.686578 2.717666 4.571744
1 3 0.721082 0.648601 0.936550 1.801457 3.127852
1 3 0.203799 0.246668 0.368751 2.344862 4.461316
1 3 0.640336 0.837677 1.373968 2.861618 5.157310
1 3 0.452588 0.416858 1.030931 3.794884 5.376473
1 3 0.497786 0.618217 1.362321 3.246587 4.985244
1 3 0.212054 0.357233 0.674796 4.037164 5.184074
1 3 0.203714 0.391174 0.826307 4.085990 5.415916
1 3 0.308191 0.352945 1.007434 3.532384 6.572314
1 3 0.215093 0.449608 1.671207 3.758679 5.417936
1 3 0.167287 0.268099 0.576530 2.258093 3.586269
1 3 0.221476 0.546688 0.809398 2.207827 5.611341
5 3 0.000000 0.000000 0.000000 0.000000 0.000000
